molecule_chembl_id,canonical_smiles
CHEMBL336708,Clc1ccc(C(c2ccc(Cl)cc2)(c2cc[nH]n2)n2ccnc2)cc1
CHEMBL344904,Clc1ccc(C(c2ccc(Cl)cc2)(c2c[nH]cn2)n2ccnc2)cc1
CHEMBL337750,OC(c1ccc(Cl)cc1)(c1cccnc1)c1cccc(C(F)(F)F)c1
CHEMBL343273,COc1cc(Cl)ccc1C(O)(c1ccccc1)c1cccnc1
CHEMBL1195457,Clc1ccc(C(c2ccncc2)c2ccc(Cl)cc2)cc1
CHEMBL3622074,N#CC1(c2cc(Cn3cncn3)cc(Sc3ccc(OS(N)(=O)=O)c(Cl)c3)c2)CCC1
CHEMBL5397670,N#Cc1ccc(N(CCc2ccc(OS(N)(=O)=O)c(Br)c2)n2cnnc2)cc1
CHEMBL5398859,Clc1ccc(C(c2ccc(Cl)cc2)(c2ccsn2)n2ccnc2)cc1
CHEMBL5406393,N#Cc1ccc(N(CCc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1
CHEMBL5410574,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ccsn1
CHEMBL5410623,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cscn1
CHEMBL5418345,N#Cc1ccc(N(CCc2ccc(OS(N)(=O)=O)c(Cl)c2)n2cnnc2)cc1
CHEMBL5427411,Clc1ccc(C(c2ccc(Cl)cc2)(c2cscn2)n2ccnc2)cc1
CHEMBL5431850,N#Cc1ccc(N(CCCc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1
CHEMBL5432233,N#Cc1ccc(N(CCc2ccc(OS(N)(=O)=O)c(F)c2)n2cnnc2)cc1
CHEMBL5394799,CN(CCN(c1ccc(C#N)cc1)n1cnnc1)S(=O)(=O)c1ccc(OS(N)(=O)=O)cc1
CHEMBL5395753,N#Cc1ccc(C(Cc2ccc(OS(N)(=O)=O)cc2)n2cncn2)cc1
CHEMBL5396464,N#Cc1ccc(N(CCc2ccc(O)c(F)c2)n2cnnc2)cc1
CHEMBL5397197,N#Cc1ccc(N(CCCc2ccc(OS(N)(=O)=O)c(F)c2)n2cnnc2)cc1
CHEMBL5397563,N#Cc1ccc(N(Cc2ccc3cc(O)ccc3c2)n2cnnc2)cc1
CHEMBL5398138,N#Cc1ccc(N(CCCCSc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1
CHEMBL5398997,N#Cc1ccc(N(Cc2ccc3c(Cl)c(O)ccc3c2)n2cnnc2)cc1
CHEMBL5399449,N#Cc1ccc(N(CCCc2ccc(O)c(F)c2)n2cnnc2)cc1
CHEMBL5400488,N#Cc1ccc(N(CCCOc2ccc(O)cc2)n2cnnc2)cc1
CHEMBL5401315,N#Cc1ccc(N(CCSc2cccc(O)c2)n2cnnc2)cc1
CHEMBL5402090,N#Cc1ccc(N(CCc2ccc(O)cc2)n2cnnc2)cc1
CHEMBL5402457,N#Cc1ccc(N(CCCc2ccc(O)c(Br)c2)n2cnnc2)cc1
CHEMBL5402619,N#Cc1ccc(N(CCSCc2ccc(O)cc2)n2cnnc2)cc1
CHEMBL5404073,N#Cc1ccc(N(CC2CCc3cc(O)ccc3C2)n2cnnc2)cc1
CHEMBL5407526,N#Cc1ccc(N(CCCc2ccc(O)c(Cl)c2)n2cnnc2)cc1
CHEMBL5408436,N#Cc1ccc(N(Cc2ccc3c(Br)c(O)ccc3c2)n2cnnc2)cc1
CHEMBL5408847,N#Cc1ccc(N(CCc2coc3cc(OS(N)(=O)=O)ccc23)n2cnnc2)cc1
CHEMBL5409338,N#Cc1ccc(N(CCCCCCCCCCSc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1
CHEMBL5410011,Oc1ccc(C(c2ccc(Cl)cc2)n2cncn2)cc1Br
CHEMBL5410657,N#Cc1ccc(N(CSc2cccc(O)c2)n2cnnc2)cc1
CHEMBL5411472,N#Cc1ccc(N(CCCCOc2ccc(O)cc2)n2cnnc2)cc1
CHEMBL5412353,N#Cc1ccc(N(CSc2ccc(O)cc2)n2cnnc2)cc1
CHEMBL5412416,N#Cc1ccc(N(CCc2ccc(O)c(Cl)c2)n2cnnc2)cc1
CHEMBL5412425,N#Cc1ccc(N(CCc2coc3cc(O)ccc23)n2cnnc2)cc1
CHEMBL5413153,NS(=O)(=O)Oc1ccc(CC(c2ccc(Cl)cc2)n2cncn2)cc1Br
CHEMBL5413770,N#Cc1ccc(N(CCCc2ccc(O)cc2)n2cnnc2)cc1
CHEMBL5415771,N#Cc1ccc(N(CCCc2ccc(OS(N)(=O)=O)c(Cl)c2)n2cnnc2)cc1
CHEMBL5416513,N#Cc1ccc(C(CCc2ccc(OS(N)(=O)=O)cc2)n2cncn2)cc1
CHEMBL5417041,N#Cc1ccc(N(CCCCSc2ccc(O)cc2)n2cnnc2)cc1
CHEMBL5417335,N#Cc1ccc(N(CCc2ccc(O)c(Br)c2)n2cnnc2)cc1
CHEMBL5419258,N#Cc1ccc(N(Cc2c[nH]c3ccc(O)cc23)n2cnnc2)cc1
CHEMBL5421435,N#Cc1ccc(N(CCSCc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1
CHEMBL5422332,NS(=O)(=O)Oc1ccc(CC(c2ccc(Cl)cc2)n2cncn2)cc1
CHEMBL5423400,N#Cc1ccc(N(CCCOc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1
CHEMBL5423824,N#Cc1ccc(N(CCCc2ccc(OS(N)(=O)=O)c(Br)c2)n2cnnc2)cc1
CHEMBL5424049,N#Cc1ccc(N(CCOc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1
CHEMBL5424630,Cn1cc(CCN(c2ccc(C#N)cc2)n2cnnc2)c2cc(O)ccc21
CHEMBL5425142,N#Cc1ccc(N(CSc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1
CHEMBL5425230,N#Cc1ccc(N(CCCCOc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1
CHEMBL5427905,CN(CCN(c1ccc(C#N)cc1)n1cnnc1)S(=O)(=O)c1ccc(O)cc1
CHEMBL5428080,N#Cc1ccc(N(CSc2cccc(OS(N)(=O)=O)c2)n2cnnc2)cc1
CHEMBL5429338,NS(=O)(=O)Oc1ccc(C(c2ccc(Cl)cc2)n2cncn2)cc1Br
CHEMBL5430347,CN(C)S(=O)(=O)Oc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1Br
CHEMBL5434606,N#Cc1ccc(N(CCn2ccc3cc(O)ccc32)n2cnnc2)cc1
CHEMBL5435238,N#Cc1ccc(N(CCSc2cccc(OS(N)(=O)=O)c2)n2cnnc2)cc1
CHEMBL5437662,N#Cc1ccc(N(Cc2nc3ccc(O)cc3o2)n2cnnc2)cc1
CHEMBL5439970,N#Cc1ccc(N(CCCCCSc2ccc(O)cc2)n2cnnc2)cc1
CHEMBL5440356,N#Cc1ccc(N(CCOc2ccc(O)cc2)n2cnnc2)cc1
CHEMBL5440379,N#Cc1ccc(N(CCCCCCCCCCSc2ccc(O)cc2)n2cnnc2)cc1
CHEMBL5440424,N#Cc1ccc(N(CCCSc2ccc(O)cc2)n2cnnc2)cc1
CHEMBL350072,Cc1ccc(C2CCCc3cncn32)cc1
CHEMBL423613,CCOC(=O)c1ccc(C2CCCc3cncn32)cc1
CHEMBL162585,N#Cc1ccc(C2CCc3cncn32)cc1
CHEMBL350338,Brc1ccc(C2CCCc3cncn32)cc1
CHEMBL5394232,C1=NC=NC1C(c1ccccc1)c1ccccc1
CHEMBL5395326,N#Cc1ccc(N(Cc2c(F)cc(OS(N)(=O)=O)cc2F)n2cnnc2)cc1
CHEMBL5395683,C1=NC=NC1CCC(c1ccccc1)c1ccccc1
CHEMBL5395694,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)c(C(F)F)c2)n2cnnc2)cc1
CHEMBL5396276,C1=NC=NC1CCCCC(c1ccccc1)c1ccccc1
CHEMBL5398199,Oc1ccc(CN(c2ccccc2)n2cnnc2)cc1
CHEMBL5398403,Oc1ccc(CN(c2cc(F)cc(F)c2)n2cnnc2)cc1
CHEMBL5400554,NS(=O)(=O)Oc1ccc(CN(c2ccccc2)n2cnnc2)cc1
CHEMBL5400682,NS(=O)(=O)Oc1ccc(CN(c2cc(F)cc(F)c2)n2cnnc2)cc1
CHEMBL5401648,N#Cc1ccc(N(CCc2c(F)cc(O)cc2F)C2C=NN=C2)cc1
CHEMBL5401807,C1=NC=NC1CC(c1ccccc1)c1ccccc1
CHEMBL5401946,N#Cc1ccc(N(Cc2ccc(O)c(F)c2F)n2cnnc2)cc1
CHEMBL5402193,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2Cl)n2cnnc2)cc1
CHEMBL5402384,N#Cc1ccc(N(Cc2c(Cl)cc(O)cc2Cl)n2cnnc2)cc1
CHEMBL5402413,N#Cc1ccc(N(Cc2c(Cl)cc(OS(N)(=O)=O)cc2Cl)n2cnnc2)cc1
CHEMBL5404624,N#Cc1ccc(N(CCc2c(F)cc(OS(N)(=O)=O)cc2F)n2cnnc2)cc1
CHEMBL5404820,N#Cc1ccc(N(Cc2c(F)cc(O)cc2F)n2cnnc2)cc1
CHEMBL5405854,C1=NC=NC1CCc1ccccc1
CHEMBL5406470,C1=NC=NC1CC(Cc1ccccc1)c1ccccc1
CHEMBL5406734,N#Cc1ccc(C(Cc2ccc(O)c(Br)c2)n2cncn2)cc1
CHEMBL5411834,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)c(F)c2F)n2cnnc2)cc1
CHEMBL5412669,N#Cc1ccc(N(Cc2ccc(O)cc2Br)n2cnnc2)cc1
CHEMBL5413431,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2Br)n2cnnc2)cc1
CHEMBL5413472,Oc1ccc(CC(c2ccc(Cl)cc2)n2cncn2)cc1
CHEMBL5413848,N#Cc1ccc(N(Cc2ccc(O)c(C(F)F)c2)n2ccnc2)cc1
CHEMBL5414163,C1=NC=NC1CCCCCC(c1ccccc1)c1ccccc1
CHEMBL5419141,C1=NC=NC1CCCCc1ccccc1
CHEMBL5421450,Cn1nnc2ccc(C(c3ccc(O)cc3)n3cncn3)cc21
CHEMBL5421626,N#Cc1ccc(C(Cc2ccc(O)cc2)n2cncn2)cc1
CHEMBL5421908,N#Cc1ccc(N(n2cnnc2)C(F)(F)c2ccc(OS(N)(=O)=O)cc2)cc1
CHEMBL5421931,C1=NC=NC1CCCCCc1ccccc1
CHEMBL5425028,N#Cc1ccc(N(Cc2ccc(O)cc2F)n2ccnc2)cc1
CHEMBL5425529,Oc1ccc(CN(c2ccc3c(c2)OC(F)(F)O3)C2C=NN=C2)cc1
CHEMBL5426228,C1=NC=NC1Cc1ccccc1
CHEMBL5427371,C1=NC=NC1CC(CCc1ccccc1)c1ccccc1
CHEMBL5429844,Oc1ccc(CC(c2ccc(Cl)cc2)n2cncn2)cc1Br
CHEMBL5431500,C1=NC=NC1CCC(Cc1ccccc1)c1ccccc1
CHEMBL5431758,N#Cc1ccc(N(Cc2ccc(O)cc2Cl)n2cnnc2)cc1
CHEMBL5433928,C1=NC=NC1C(CCc1ccccc1)c1ccccc1
CHEMBL5434794,NS(=O)(=O)Oc1ccc(CN(c2ccc3c(c2)OC(F)(F)O3)n2cnnc2)cc1
CHEMBL5435398,N#Cc1ccc(N(n2cnnc2)C(F)(F)c2ccc(O)cc2)cc1
CHEMBL5436006,N#Cc1ccc(N(Cc2ccc(O)cc2F)n2cnnc2)cc1
CHEMBL5436996,N#Cc1ccc(C(CCc2ccc(O)cc2)n2cncn2)cc1
CHEMBL5438093,N#Cc1ccc(C(CCc2ccc(O)c(Br)c2)n2cncn2)cc1
CHEMBL5438581,C1=NC=NC1CCCC(c1ccccc1)c1ccccc1
CHEMBL5438618,C1=NC=NC1CCCc1ccccc1
CHEMBL415952,c1ccc(C(CCn2ccnc2)c2ccccc2)cc1
CHEMBL5394566,Fc1ccc(C(Cc2ccccc2)Cc2c[nH]cn2)cc1
CHEMBL5395012,Fc1ccc(CCC(c2ccc(F)cc2)c2c[nH]cn2)cc1
CHEMBL5396408,Fc1ccc(C(CCCc2c[nH]cn2)c2ccccc2)cc1
CHEMBL5397541,Fc1ccccc1C(CCCc1c[nH]cn1)c1ccccc1
CHEMBL5397559,Nc1ccc(C(CCCc2c[nH]cn2)c2ccc(N)cc2)cc1
CHEMBL5398069,Cc1cccc(C(CCc2c[nH]cn2)c2cccc(C)c2)c1
CHEMBL5398810,Cc1ccccc1C(CCc1c[nH]cn1)c1ccccc1C
CHEMBL5401445,N#Cc1ccc(C(CCCc2ccccc2)c2c[nH]cn2)cc1
CHEMBL5401856,Cc1ccc(C(CCc2c[nH]cn2)c2ccc(C)cc2)cc1
CHEMBL5401971,FC(F)(F)c1ccc(C(CCCc2c[nH]cn2)c2ccc(C(F)(F)F)cc2)cc1
CHEMBL5402637,Fc1ccc(CCCC(c2ccc(F)cc2)c2c[nH]cn2)cc1
CHEMBL5403263,Cc1cccc(CCCCC(c2ccc(F)cc2)c2c[nH]cn2)c1
CHEMBL5404343,COc1ccc(C(CCc2c[nH]cn2)c2ccc(OC)cc2)cc1
CHEMBL5404404,Cc1cccc(C(CCCc2c[nH]cn2)c2ccccc2)c1
CHEMBL5408838,Fc1ccc(C(CCc2ccccc2)Cc2c[nH]cn2)cc1
CHEMBL5411125,N#Cc1ccc(C(CCCc2c[nH]cn2)c2ccc(C#N)cc2)cc1
CHEMBL5412224,Fc1ccc(C(CCn2ccnc2)c2ccccc2)cc1
CHEMBL5413133,C1=NC=NC1C(CCCCc1ccccc1)c1ccccc1
CHEMBL5414100,Fc1ccc(CCC(c2ccc(F)cc2)n2cncn2)cc1
CHEMBL5417163,Fc1ccc(C(CCc2c[nH]cn2)c2ccc(C(F)(F)F)cc2)cc1
CHEMBL5417761,Fc1ccc(C(CCn2ccnc2)c2ccc(F)cc2)cc1
CHEMBL5417855,N#Cc1ccc(C(CCc2c[nH]cn2)c2ccc(C#N)cc2)cc1
CHEMBL5418765,N#Cc1ccc(C(CCCc2ccc(F)cc2)c2c[nH]cn2)cc1
CHEMBL5419940,c1ccc(C(CCCn2ccnc2)c2ccccc2)cc1
CHEMBL5419948,Fc1ccc(C(CCn2cncn2)c2ccc(F)cc2)cc1
CHEMBL5421565,N#Cc1ccc(C(CCc2ccc(F)cc2)n2ccnc2)cc1
CHEMBL5421595,Fc1ccc(C(CCCc2c[nH]cn2)c2ccc(F)cc2)cc1
CHEMBL5423113,Cc1cccc(C(CCCc2c[nH]cn2)c2cccc(C)c2)c1
CHEMBL5423378,O=[N+]([O-])c1ccc(C(CCCc2c[nH]cn2)c2ccc([N+](=O)[O-])cc2)cc1
CHEMBL5423512,Cc1ccc(CCCCC(c2ccc(F)cc2)c2c[nH]cn2)cc1
CHEMBL5423518,Fc1ccc(CCC(Cc2c[nH]cn2)c2ccc(F)cc2)cc1
CHEMBL5423840,Fc1ccc(C(CCc2c[nH]cn2)c2ccccc2)cc1
CHEMBL5424130,Cc1ccc(C(CCCc2c[nH]cn2)c2ccc(C)cc2)cc1
CHEMBL5425445,Cc1ccccc1C(CCCc1c[nH]cn1)c1ccccc1
CHEMBL5425656,N#Cc1ccc(C(CCc2c[nH]cn2)c2ccc(F)cc2)cc1
CHEMBL5425854,CCc1ccc(C(CCCc2c[nH]cn2)c2ccccc2)cc1
CHEMBL5427725,C1=NC=NC1CCCC(Cc1ccccc1)c1ccccc1
CHEMBL5429779,Cc1ccc(C(CCc2c[nH]cn2)c2ccccc2)cc1
CHEMBL5432857,COc1ccc(C(CCc2c[nH]cn2)c2ccc(C#N)cc2)cc1
CHEMBL5432975,Fc1cccc(C(CCc2c[nH]cn2)c2cccc(F)c2)c1
CHEMBL5433174,N#Cc1ccc(C(CCc2c[nH]cn2)c2ccccc2)cc1
CHEMBL5434818,Fc1ccc(C(CCCCc2ccccc2)c2c[nH]cn2)cc1
CHEMBL5436300,N#Cc1ccc(C(CCc2ccc(F)cc2)Cc2c[nH]cn2)cc1
CHEMBL5436915,FC(F)(F)c1ccc(C(CCc2c[nH]cn2)c2ccc(C(F)(F)F)cc2)cc1
CHEMBL5437945,Fc1ccc(C(CCc2c[nH]cn2)c2ccc(F)cc2)cc1
CHEMBL5439274,Cc1ccccc1CCCCC(c1ccc(F)cc1)c1c[nH]cn1
CHEMBL5439843,Fc1ccc(C(CCc2ccccc2)c2c[nH]cn2)cc1
CHEMBL5440707,N#Cc1ccc(C(CCc2c[nH]cn2)c2ccc(C(F)(F)F)cc2)cc1
CHEMBL5440818,Fc1ccc(C(CCCc2ccccc2)c2c[nH]cn2)cc1
CHEMBL112532,CCCCOc1ccc(-n2ccnc2)cc1
CHEMBL433737,CCCCOc1ccc(-c2ccon2)cc1
CHEMBL150681,CCCCOc1ccc(-c2ccno2)cc1
CHEMBL151207,CCCCOc1ccc(-n2cnc(C)c2)cc1
CHEMBL151037,CCCCOc1ccc(-c2ccnn2C)cc1
CHEMBL151038,CCCCOc1ccc(-c2oncc2C)cc1
CHEMBL422858,CCCCOc1ccc(-c2cc(C)no2)cc1
CHEMBL150999,CCCCOc1ccc(-c2ncc[nH]2)cc1
CHEMBL150653,CCCCOc1ccc(-c2ccccn2)cc1
CHEMBL356594,CCCCOc1ccc(-c2cc(C)[nH]n2)cc1
CHEMBL358214,CCCCOc1ccc(-n2ccnc2C)cc1
CHEMBL348263,CCCCOc1ccc(N/C=N\O)cc1
CHEMBL150146,CCCCOc1ccc(-c2cnccn2)cc1
CHEMBL151646,CCCCOc1ccc(-c2cccnc2)cc1
CHEMBL151449,CCCCOc1cccc(-c2ccno2)c1
CHEMBL150799,CCCCOc1ccccc1-c1ccno1
CHEMBL149750,CCCCOc1ccc(-c2cc[nH]n2)cc1
CHEMBL150278,CCCCOc1ccc(-c2nn[nH]n2)cc1
CHEMBL359116,CCCCOc1ccc(-c2cc[nH]c2)cc1
CHEMBL5394486,N#Cc1ccccc1-c1ccc(Cn2cncn2)cc1
CHEMBL5394720,CCCCOc1ccc(-c2nocc2C)cc1
CHEMBL5395040,N#Cc1ccc(/C(=C\Cc2ccc(F)cc2)C2C=NC=N2)cc1
CHEMBL5397796,N#Cc1ccc(C(CCc2ccc(F)cc2)n2cncn2)cc1
CHEMBL5411950,N#Cc1ccc(C(CCCc2ccc(F)cc2)n2ccnc2)cc1
CHEMBL5419123,N#Cc1ccc(CC/C=C(\c2ccc(C#N)cc2)C2C=NC=N2)cc1
CHEMBL5423575,CCCCOc1ccc(-n2ccnn2)cc1
CHEMBL5426889,CCCCOc1ccc(-c2ccn(C)n2)cc1
CHEMBL5427944,N#Cc1ccc(/C(=C\CCc2ccc(F)cc2)C2C=NC=N2)cc1
CHEMBL5430737,N#Cc1ccc(/C(=C\Cc2ccc(F)cc2)n2cncn2)cc1
CHEMBL5431734,N#Cc1ccc(/C(=C\CCc2ccc(F)cc2)n2ccnc2)cc1
CHEMBL5433553,N#Cc1ccc(C(CCCc2ccc(F)cc2)n2cncn2)cc1
CHEMBL5438879,N#Cc1ccccc1-c1cccc(Cn2cncn2)c1
CHEMBL5439983,N#Cc1ccc(/C(=C\CCc2ccc(F)cc2)n2cncn2)cc1
CHEMBL5542291,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCOc2ccc(N(CC(F)(F)F)S(=O)(=O)C3CC4OC3C(c3ccc(-n5ccnc5)cc3)=C4c3ccc(O)cc3)cc2)C(C)(C)C)cc1
CHEMBL5549760,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOCCOCCOc2ccc(N(CC(F)(F)F)S(=O)(=O)C3CC4OC3C(c3ccc(-n5ccnc5)cc3)=C4c3ccc(O)cc3)cc2)C(C)(C)C)cc1
CHEMBL5555317,Cc1ncsc1-c1ccc([C@@H](C)NC(=O)[C@H]2C[C@H](O)CN2C(=O)[C@H](NC(=O)COCCOCCOCCOc2ccc(N(CC(F)(F)F)S(=O)(=O)C3CC4OC3C(c3ccc(-n5ccnc5)cc3)=C4c3ccc(O)cc3)cc2)C(C)(C)C)cc1
CHEMBL5556708,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCOc2ccc(N(CC(F)(F)F)S(=O)(=O)C3CC4OC3C(c3ccc(-n5ccnc5)cc3)=C4c3ccc(O)cc3)cc2)C(C)(C)C)cc1
CHEMBL5557715,CCOC(=O)C(=O)Nc1ccc(/C(=C(/C)c2ccccc2)c2ccccc2)cc1
CHEMBL5558656,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCOc2ccc(N(CC(F)(F)F)S(=O)(=O)C3CC4OC3C(c3ccc(-n5ccnc5)cc3)=C4c3ccc(O)cc3)cc2)C(C)(C)C)cc1
CHEMBL5559176,CC(=C(c1ccccc1)c1ccccc1)c1ccc(NC(=O)C(=O)O)cc1
CHEMBL5560949,CCOC(=O)C(=O)Nc1ccc(/C(=C(/C)c2ccc(Cl)cc2)c2ccccc2)cc1
CHEMBL5561121,CCOC(=O)C(=O)Nc1ccc(C(C)=C(c2ccccc2)c2ccccc2)cc1
CHEMBL5561326,CCOC(=O)C(=O)Nc1ccc(/C(=C(/C)c2cccc(Br)c2)c2ccccc2)cc1
CHEMBL5561738,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOc2ccc(N(CC(F)(F)F)S(=O)(=O)C3CC4OC3C(c3ccc(-n5ccnc5)cc3)=C4c3ccc(O)cc3)cc2)C(C)(C)C)cc1
CHEMBL5562607,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCOc2ccc(N(CC(F)(F)F)S(=O)(=O)C3CC4OC3C(c3ccc(-n5ccnc5)cc3)=C4c3ccc(O)cc3)cc2)C(C)(C)C)cc1
CHEMBL5564454,CCOC(=O)C(=O)Nc1ccc(/C(=C(/C)c2ccccc2OC)c2ccccc2)cc1
CHEMBL5565514,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOc2ccc(N(CC(F)(F)F)S(=O)(=O)C3CC4OC3C(c3ccc(-n5ccnc5)cc3)=C4c3ccc(O)cc3)cc2)C(C)(C)C)cc1
CHEMBL5567374,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCOc2ccc(N(CC(F)(F)F)S(=O)(=O)C3CC4OC3C(c3ccc(-n5ccnc5)cc3)=C4c3ccc(O)cc3)cc2)C(C)(C)C)cc1
CHEMBL5567780,CCOC(=O)C(=O)Nc1ccc(/C(=C(/C)c2ccc(OC)cc2)c2ccccc2)cc1
CHEMBL5568037,C/C(=C(\c1ccccc1)c1ccc(NC(=O)C(=O)O)cc1)c1ccccc1
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
CHEMBL433065,O=C(Nc1ccc2c(c1)C(=O)C(=O)C=C2c1ccccc1)OCc1ccccc1
CHEMBL58435,CC(C)C1=CC(=O)C(=O)c2ccccc21
CHEMBL60918,COC(=O)CCC1=C(c2ccccc2)c2cc(CCC(=O)OC)ccc2C(=O)C1=O
CHEMBL57796,COC1=CC(=O)C(=O)c2ccccc21
CHEMBL58747,O=C1C=C(c2cc(Cl)ccc2Cl)c2ccccc2C1=O
CHEMBL301254,COC(=O)c1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1
CHEMBL61245,O=C1C=C(S(=O)(=O)[O-])c2ccccc2C1=O.[Na+]
CHEMBL57157,CCN(CC)C(=O)CCC1=C(c2ccccc2)c2ccccc2C(=O)C1=O
CHEMBL292444,CCOC(=O)c1ccc(CCC2=C(c3ccccc3)c3ccccc3C(=O)C2=O)cc1
CHEMBL298849,O=C1C=C(n2ccc3ccccc32)c2ccc(OC(Cc3ccccc3)C(=O)O)cc2C1=O
CHEMBL58292,CN(C1=CC(=O)C(=O)c2ccccc21)c1ccccc1
CHEMBL292386,O=C1C=C(Cc2ccccc2)c2ccccc2C1=O
CHEMBL60707,O=C1C=C(c2c[nH]c3ccccc23)c2ccccc2C1=O
CHEMBL59240,O=C1C=C(c2cccc3ccccc23)c2ccccc2C1=O
CHEMBL57841,O=C(O)COc1ccc(CC2=C(n3ccc4ccccc43)c3ccccc3C(=O)C2=O)cc1
CHEMBL5555812,CCOC(=O)C(=O)c1cn(CCCCCNc2ccc(C(=C(C)c3ccccc3)c3ccccc3)cc2)c2ccccc12
CHEMBL5555946,C/C(=C(\c1ccccc1)c1ccc(NCCCCCn2cc(C(=O)C(=O)O)c3ccccc32)cc1)c1cccc(Br)c1
CHEMBL5557518,COc1ccccc1/C(C)=C(/c1ccccc1)c1ccc(NCCCCCn2cc(C(=O)C(=O)O)c3ccccc32)cc1
CHEMBL5557971,CCOC(=O)C(=O)c1cn(CCCNc2ccc(C(=C(C)c3ccccc3)c3ccccc3)cc2)c2ccccc12
CHEMBL5558884,C/C(=C(\c1ccccc1)c1ccc(NC(=O)C(=O)O)cc1)c1ccc(Cl)cc1
CHEMBL5559396,COc1ccc(/C(C)=C(/c2ccccc2)c2ccc(NC(=O)C(=O)O)cc2)cc1
CHEMBL5559711,CC(=C(c1ccccc1)c1ccc(NCCCCCn2cc(C(=O)C(=O)O)c3ccccc32)cc1)c1ccccc1
CHEMBL5559750,CCOC(=O)C(=O)c1cn(CCCCCNc2ccc(/C(=C(/C)c3ccccc3OC)c3ccccc3)cc2)c2ccccc12
CHEMBL5559841,C[n+]1ccc(/C=C/c2cc3c(O)c(c2)Cc2cc(C(C)(C)C)cc(c2OCCCn2cc(CN4C(=O)C(=O)c5ccccc54)nn2)Cc2cc(/C=C/c4cc[n+](C)cc4)cc(c2O)Cc2cc(C(C)(C)C)cc(c2OCCCn2cc(CN4C(=O)C(=O)c5ccccc54)nn2)C3)cc1.[I-].[I-]
CHEMBL5559883,COc1ccccc1/C(C)=C(/c1ccccc1)c1ccc(NCCCCn2cc(C(=O)C(=O)O)c3ccccc32)cc1
CHEMBL5559919,CC(=C(c1ccccc1)c1ccc(NCCCn2cc(C(=O)C(=O)O)c3ccccc32)cc1)c1ccccc1
CHEMBL5560380,CCOC(=O)C(=O)c1cn(CCCCNc2ccc(/C(=C(/C)c3ccccc3OC)c3ccccc3)cc2)c2ccccc12
CHEMBL5560527,COc1ccccc1/C(C)=C(/c1ccccc1)c1ccc(NC(=O)C(=O)O)cc1
CHEMBL5561070,C[n+]1ccc(/C=C/c2cc3c(O)c(c2)Cc2cc(C(C)(C)C)cc(c2OCCCn2cc(CN4C(=O)C(=O)c5cc(I)ccc54)nn2)Cc2cc(/C=C/c4cc[n+](C)cc4)cc(c2O)Cc2cc(C(C)(C)C)cc(c2OCCCn2cc(CN4C(=O)C(=O)c5cc(I)ccc54)nn2)C3)cc1.[I-].[I-]
CHEMBL5561217,C/C(=C(\c1ccccc1)c1ccc(NCCCCn2cc(C(=O)C(=O)O)c3ccccc32)cc1)c1cccc(Br)c1
CHEMBL5561832,CCOC(=O)C(=O)c1cn(CCCCCCNc2ccc(C(=C(C)c3ccccc3)c3ccccc3)cc2)c2ccccc12
CHEMBL5562392,CCOC(=O)C(=O)c1cn(CCCCNc2ccc(/C(=C(/C)c3cccc(Br)c3)c3ccccc3)cc2)c2ccccc12
