molecule_chembl_id,molwt,LogP,TPSA,HBD,HBA,RotB
CHEMBL149750,216.28400000000002,3.255600000000001,37.91,1,2,5
CHEMBL150278,218.26000000000002,2.0455999999999994,63.690000000000005,1,4,5
CHEMBL359116,215.29600000000002,3.8606000000000025,25.02,1,1,5
CHEMBL5394486,260.29999999999995,2.8650800000000007,54.5,0,4,3
CHEMBL5394720,231.295,3.8289200000000028,35.260000000000005,0,3,5
CHEMBL5395040,303.34000000000003,3.8047800000000027,48.51,0,3,4
CHEMBL5397796,306.344,3.5110800000000015,54.5,0,4,5
CHEMBL5411950,319.383,4.506180000000003,41.61,0,3,6
CHEMBL5419123,324.387,3.9274600000000026,72.3,0,4,5
CHEMBL5423575,217.272,2.4462,39.94,0,4,5
CHEMBL5426889,230.311,3.266000000000002,27.05,0,3,5
CHEMBL5427944,317.367,4.194880000000004,48.51,0,3,5
CHEMBL5430737,304.32800000000003,3.4207800000000015,54.5,0,4,4
CHEMBL5431734,317.367,4.415880000000004,41.61,0,3,5
CHEMBL5433553,320.371,3.901180000000002,54.5,0,4,6
CHEMBL5438879,260.29999999999995,2.8650800000000007,54.5,0,4,3
CHEMBL5439983,318.355,3.8108800000000027,54.5,0,4,5
CHEMBL5542291,1096.264,8.388120000000006,205.51999999999995,4,13,18
CHEMBL5549760,1244.4219999999996,7.674320000000011,242.43999999999997,4,17,28
CHEMBL5555317,1200.3689999999997,7.657720000000011,233.20999999999995,4,16,25
CHEMBL5556708,1152.3719999999998,9.948519999999995,205.51999999999995,4,13,22
CHEMBL5557715,385.4630000000001,5.167200000000005,55.400000000000006,1,3,5
CHEMBL5558656,1110.291,8.778220000000003,205.51999999999995,4,13,19
CHEMBL5559176,357.40900000000005,4.688700000000003,66.4,2,2,4
CHEMBL5560949,419.9080000000001,5.820600000000005,55.400000000000006,1,3,5
CHEMBL5561121,385.4630000000001,5.167200000000005,55.400000000000006,1,3,5
CHEMBL5561326,464.3590000000001,5.929700000000005,55.400000000000006,1,3,5
CHEMBL5561738,1112.2629999999997,7.624520000000009,214.74999999999997,4,14,19
CHEMBL5562607,1138.3449999999998,9.55842,205.51999999999995,4,13,21
CHEMBL5564454,415.48900000000015,5.175800000000005,64.63000000000001,1,4,6
CHEMBL5565514,1156.3159999999998,7.641120000000011,223.98,4,15,22
CHEMBL5567374,1124.3179999999998,9.168320000000001,205.51999999999995,4,13,20
CHEMBL5567780,415.4890000000001,5.175800000000005,64.63000000000001,1,4,6
CHEMBL5568037,357.409,4.6887000000000025,66.4,2,2,4
CHEMBL83,371.524,5.9961000000000055,12.47,0,2,8
CHEMBL433065,383.4030000000001,4.632400000000003,72.47,1,4,4
CHEMBL58435,200.237,2.4914000000000005,34.14,0,2,1
CHEMBL60918,406.4340000000002,3.312700000000002,86.74000000000001,0,6,7
CHEMBL57796,188.18200000000002,1.4393,43.370000000000005,0,3,1
CHEMBL58747,303.14400000000006,4.190500000000003,34.14,0,2,1
CHEMBL301254,292.29,2.670300000000001,60.440000000000005,0,4,2
CHEMBL61245,260.202,-2.657899999999999,91.34,0,5,1
CHEMBL57157,361.44100000000014,3.9025000000000025,54.45,0,3,6
CHEMBL292444,410.4690000000001,5.063400000000005,60.440000000000005,0,4,6
CHEMBL298849,437.4510000000002,4.370600000000003,85.6,1,5,6
CHEMBL58292,263.296,2.9293000000000013,37.38,0,3,2
CHEMBL292386,248.281,3.078100000000001,34.14,0,2,2
CHEMBL60707,273.29100000000005,3.365000000000002,49.93,1,2,1
CHEMBL59240,284.3140000000001,4.036900000000003,34.14,0,2,1
CHEMBL57841,437.4510000000002,4.372200000000003,85.6,1,5,6
CHEMBL5555812,570.7330000000002,8.648500000000004,60.330000000000005,1,5,13
CHEMBL5555946,621.5750000000002,8.932500000000001,71.33,2,4,12
CHEMBL5557518,572.7050000000004,8.178600000000007,80.56,2,5,13
CHEMBL5557971,542.6790000000002,7.868300000000008,60.330000000000005,1,5,11
CHEMBL5558884,391.85400000000004,5.342100000000003,66.4,2,2,4
CHEMBL5559396,387.4350000000001,4.697300000000003,75.63,2,3,5
CHEMBL5559711,542.6790000000002,8.170000000000005,71.33,2,4,12
CHEMBL5559750,600.7590000000001,8.657100000000003,69.56,1,6,14
CHEMBL5559841,1563.39,5.947400000000009,202.86,2,14,18
CHEMBL5559883,558.6780000000003,7.788500000000007,80.56,2,5,12
CHEMBL5559919,514.6250000000002,7.3898000000000055,71.33,2,4,10
CHEMBL5560380,586.7320000000002,8.267000000000007,69.56,1,6,13
CHEMBL5560527,387.4350000000001,4.697300000000003,75.63,2,3,5
CHEMBL5561070,1815.1819999999998,7.15660000000001,202.86,2,14,18
CHEMBL5561217,607.5480000000001,8.542400000000002,71.33,2,4,11
CHEMBL5561832,584.7600000000001,9.038600000000002,60.330000000000005,1,5,14
CHEMBL5562392,635.6020000000001,9.020900000000001,60.330000000000005,1,5,12
CHEMBL5562416,528.6520000000002,7.478200000000007,60.330000000000005,1,5,10
CHEMBL5562423,500.5980000000002,6.999700000000005,71.33,2,4,9
CHEMBL5564449,436.305,5.451200000000003,66.4,2,2,4
CHEMBL5564606,649.6290000000001,9.411,60.330000000000005,1,5,13
CHEMBL5564688,528.6520000000002,7.779900000000006,71.33,2,4,11
CHEMBL5564713,1599.3700000000003,6.225600000000007,202.86,2,14,18
CHEMBL5566581,556.7060000000001,8.258400000000005,60.330000000000005,1,5,12
CHEMBL5567762,1591.4439999999997,6.564240000000012,202.85999999999996,2,14,18
CHEMBL5568308,1721.182,7.472400000000011,202.86,2,14,18
CHEMBL5568351,1632.28,7.25420000000001,202.86,2,14,18
CHEMBL5770399,390.39900000000006,2.9825,112.58,4,6,5
CHEMBL5808901,374.40000000000003,3.2769000000000004,92.35,3,5,5
CHEMBL5875159,411.805,2.898600000000001,125.21000000000001,4,5,4
CHEMBL5887888,408.8450000000001,3.9303000000000017,92.35,3,5,5
CHEMBL5916153,389.41100000000006,3.5875000000000012,99.69,4,5,5
CHEMBL5946526,350.3960000000001,1.46042,121.71,2,6,6
CHEMBL6167931,431.53300000000013,3.770900000000003,66.65,0,5,4
CHEMBL428184,885.8090000000001,-3.262900000000002,413.4199999999999,12,13,27
CHEMBL8284,867.8190000000001,-3.560100000000004,413.4199999999999,12,13,27
CHEMBL444092,995.1889999999999,0.8280700000000023,340.64,11,11,15
CHEMBL430266,1009.1850000000001,4.688980000000007,286.98999999999995,8,16,26
CHEMBL280487,805.0149999999999,5.213600000000004,182.82999999999998,5,12,10
CHEMBL39626,744.388,9.368440000000001,59.67,1,4,6
CHEMBL416598,726.3730000000002,9.158599999999996,46.53,1,3,6
CHEMBL290496,711.269,10.236899999999988,46.53,1,3,6
CHEMBL290295,668.2900000000001,8.145640000000006,59.67,1,4,4
CHEMBL299374,324.33500000000004,5.145800000000003,47.28,0,3,1
CHEMBL52347,158.15599999999998,1.4652,34.14,0,2,0
CHEMBL51447,234.254,2.883700000000001,34.14,0,2,1
CHEMBL53966,371.3920000000001,3.887900000000003,72.47,1,4,5
CHEMBL300664,302.30400000000003,4.538700000000003,34.14,0,2,1
CHEMBL291310,383.4030000000001,4.632400000000003,72.47,1,4,4
CHEMBL60925,250.253,2.5893000000000006,54.37,1,3,1
CHEMBL292843,336.343,2.8256000000000014,69.67,0,5,5
CHEMBL59402,250.253,2.5893000000000006,54.37,1,3,1
CHEMBL57880,321.332,3.4521000000000015,72.47,1,4,3
CHEMBL58795,264.28,2.8923000000000014,43.370000000000005,0,3,2
CHEMBL57391,320.388,4.452700000000004,43.370000000000005,0,3,6
CHEMBL58840,320.38800000000015,4.418200000000004,43.370000000000005,0,3,6
CHEMBL58287,310.3520000000001,4.5507000000000035,34.14,0,2,2
CHEMBL58288,226.275,3.0256000000000016,34.14,0,2,1
CHEMBL60824,173.171,0.7516,60.160000000000004,1,3,0
CHEMBL58032,445.47100000000034,3.7249000000000025,91.66999999999999,0,7,7
CHEMBL56948,493.5590000000002,5.629300000000006,74.6,0,6,6
CHEMBL57920,242.31799999999998,3.8058000000000023,34.14,0,2,5
CHEMBL58996,264.28,2.8923000000000014,43.370000000000005,0,3,2
CHEMBL301909,334.37100000000015,3.5972000000000026,60.440000000000005,0,4,5
CHEMBL58737,240.302,3.415700000000002,34.14,0,2,1
CHEMBL60763,359.38100000000014,3.401500000000002,65.37,0,5,4
CHEMBL57036,336.3430000000001,2.8256000000000014,69.67,0,5,5
CHEMBL58762,270.234,3.161900000000002,34.14,0,2,1
CHEMBL61359,232.235,1.1919,63.6,1,4,4
CHEMBL58354,454.52200000000016,5.217100000000006,69.67,0,5,6
CHEMBL58848,320.3440000000001,2.989300000000002,60.440000000000005,0,4,4
CHEMBL61186,373.40800000000013,4.009400000000003,65.37,0,5,5
CHEMBL61044,412.44100000000014,4.046800000000003,69.67,0,5,6
CHEMBL59239,279.25100000000003,2.791900000000001,77.28,0,4,2
CHEMBL59241,362.4690000000001,5.184300000000005,54.370000000000005,1,3,1
CHEMBL301436,398.4140000000001,3.9600000000000026,80.67,1,4,6
CHEMBL435374,317.30000000000007,3.063200000000001,87.22999999999999,2,3,2
CHEMBL300119,317.30000000000007,3.063200000000001,87.22999999999999,2,3,2
CHEMBL89067,361.492,3.7748000000000026,73.86000000000001,1,5,6
CHEMBL509059,1023.2120000000001,5.0774800000000075,286.98999999999995,8,16,26
CHEMBL505512,766.9660000000003,4.785300000000002,192.18999999999997,3,13,20
CHEMBL4524071,824.977,1.1825700000000103,282.44,9,9,13
CHEMBL6518,643.6590000000004,7.083020000000007,129.7,1,9,16
CHEMBL203751,607.5410000000003,5.380720000000005,129.70000000000002,1,9,10
CHEMBL6845,339.351,2.2070999999999996,90.12,1,6,6
CHEMBL265665,643.6590000000004,7.083020000000007,129.7,1,9,16
CHEMBL7314,507.37000000000023,4.8472000000000035,103.67,1,7,11
CHEMBL267143,493.3430000000002,5.060500000000004,103.67,1,7,10
CHEMBL7046,471.4390000000002,5.286720000000003,98.95,1,7,8
CHEMBL7152,591.5860000000002,7.323200000000007,103.26,1,7,11
CHEMBL50878,345.329,4.124000000000001,63.24,1,3,2
CHEMBL51039,314.34,4.408200000000003,43.370000000000005,0,3,2
CHEMBL60857,258.16,3.0668000000000015,57.53,2,1,2
CHEMBL292556,448.66900000000015,6.776300000000008,63.60000000000001,1,3,9
CHEMBL86905,174.15499999999997,1.6054999999999997,47.28,0,3,1
CHEMBL87601,222.62699999999998,2.5673200000000005,47.28,0,3,1
CHEMBL83293,331.94700000000006,3.1305000000000005,47.28,0,3,1
CHEMBL85493,243.045,2.9123,47.28,0,3,1
CHEMBL314229,216.23599999999996,2.728900000000001,47.28,0,3,2
CHEMBL87536,326.35100000000006,4.939500000000004,47.28,0,3,3
CHEMBL87802,250.253,3.2725000000000017,47.28,0,3,2
CHEMBL86966,224.21499999999997,2.758700000000001,47.28,0,3,1
CHEMBL87189,224.21499999999997,2.758700000000001,47.28,0,3,1
CHEMBL87768,192.14499999999995,1.7446000000000002,47.28,0,3,1
CHEMBL314564,219.15199999999996,1.5137,90.41999999999999,0,5,2
CHEMBL85756,253.05099999999996,2.3680000000000003,47.28,0,3,1
CHEMBL84898,208.59999999999997,2.2589000000000006,47.28,0,3,1
CHEMBL95668,332.266,-5.343999999999998,114.4,0,6,2
CHEMBL330395,301.345,1.458,100.54,2,4,3
CHEMBL100267,246.218,2.2447999999999997,83.83,2,3,3
CHEMBL99971,232.191,1.9418,94.83,3,3,2
CHEMBL99972,246.218,2.0014000000000003,83.83,2,3,4
CHEMBL98930,260.24499999999995,2.3332000000000006,72.83000000000001,1,4,3
CHEMBL95978,418.35800000000023,0.4499000000000005,193.31999999999996,5,6,10
CHEMBL320848,282.198,2.5942,83.83,2,3,4
CHEMBL119459,405.177,3.4558000000000018,150.05999999999997,5,3,4
CHEMBL419592,405.177,3.455800000000001,150.05999999999997,5,3,4
CHEMBL119693,405.177,3.4558000000000018,150.05999999999997,5,3,4
CHEMBL119071,250.03500000000003,2.3620200000000002,34.14,0,2,1
CHEMBL118312,393.90200000000004,2.4206000000000003,68.28,0,4,2
CHEMBL118857,280.01700000000005,1.2365,63.60000000000001,1,3,0
CHEMBL325174,236.008,2.0536,34.14,0,2,1
CHEMBL118998,281.005,1.9618,77.28,0,4,2
CHEMBL119986,336.12500000000006,3.109700000000002,44.760000000000005,0,4,2
CHEMBL332161,280.017,1.7518,71.44,1,3,2
CHEMBL116656,424.1430000000002,1.9536999999999998,105.20000000000002,0,8,3
CHEMBL118788,331.98600000000005,1.5754999999999995,93.06,2,4,0
CHEMBL119805,280.017,1.7518,71.44,1,3,2
CHEMBL118424,281.005,1.9617999999999998,77.28,0,4,2
CHEMBL120421,225.973,0.7767,62.82,1,3,1
CHEMBL1160962,352.16600000000005,3.131400000000002,115.06,4,2,4
CHEMBL1160963,258.16,3.0668000000000006,57.53,2,1,2
CHEMBL24095,392.5230000000001,7.531700000000006,20.23,1,2,4
CHEMBL24201,330.427,6.225000000000006,33.370000000000005,1,2,5
CHEMBL24213,526.6570000000002,8.9565,46.53,1,3,8
CHEMBL440485,428.61300000000006,6.289600000000006,74.6,2,2,8
CHEMBL61058,340.485,3.996500000000003,63.60000000000001,1,3,4
CHEMBL62224,406.588,5.606000000000005,63.60000000000001,1,3,6
CHEMBL61909,440.5800000000004,5.994000000000006,91.67,2,3,8
CHEMBL61121,372.571,5.553500000000005,63.60000000000001,1,3,7
CHEMBL303581,438.63000000000017,6.369300000000007,76.74,1,4,9
CHEMBL64626,356.528,4.9394000000000045,63.60000000000001,1,3,6
CHEMBL64690,420.61500000000007,5.996100000000006,63.60000000000001,1,3,7
CHEMBL60072,539.7830000000001,4.804600000000002,134.62,2,5,9
CHEMBL59794,358.54400000000004,5.019300000000004,63.60000000000001,1,3,5
CHEMBL60297,452.6570000000002,6.615300000000007,76.74000000000001,1,4,9
CHEMBL66062,283.236,-0.44239999999999974,147.15,4,5,7
CHEMBL431555,301.226,-0.14519999999999983,147.15,4,5,7
CHEMBL73380,170.211,3.0592000000000015,20.23,1,1,1
CHEMBL96952,351.4180000000001,0.29699999999999993,122.96999999999998,2,9,4
CHEMBL316683,401.4780000000001,1.4501999999999995,122.96999999999998,2,9,4
CHEMBL95818,261.29299999999995,-1.6155999999999988,131.76,3,9,2
CHEMBL420456,427.51600000000013,1.9639999999999997,122.96999999999998,2,9,5
CHEMBL99657,260.30499999999995,-0.034900000000000375,119.72999999999999,2,8,2
CHEMBL99776,262.27699999999993,-1.1885999999999999,128.95999999999998,2,9,2
CHEMBL95255,248.294,-0.17899999999999927,119.73,2,8,4
CHEMBL98053,280.292,-2.234199999999998,160.19,4,10,6
CHEMBL99271,275.32000000000005,-1.2733999999999988,122.97,2,9,2
CHEMBL146008,400.49900000000014,6.136300000000006,46.53,1,3,7
CHEMBL342960,310.374,4.121300000000003,43.370000000000005,0,3,4
CHEMBL343636,198.26500000000001,3.676040000000002,20.23,1,1,1
CHEMBL344564,264.368,5.3662000000000045,13.14,0,1,5
CHEMBL344565,158.2,2.8538200000000016,20.23,1,1,0
CHEMBL145496,318.372,4.792420000000003,46.53,1,2,5
CHEMBL341624,188.26999999999998,4.083820000000003,13.14,0,1,3
CHEMBL145657,136.19399999999996,2.39372,9.23,0,1,2
CHEMBL144243,450.5590000000001,7.289500000000006,46.53,1,3,7
CHEMBL434128,388.4880000000001,6.261100000000005,46.53,1,3,6
CHEMBL145393,307.14300000000003,3.579500000000002,46.53,1,2,4
CHEMBL146011,348.39800000000014,4.801020000000005,55.760000000000005,1,3,6
CHEMBL150420,308.22,3.3134000000000015,57.53,2,1,2
CHEMBL151848,284.19800000000004,3.5806000000000022,57.53,2,1,3
CHEMBL151248,232.12199999999999,1.8949000000000005,57.53,2,1,2
CHEMBL151300,310.23600000000005,4.084000000000002,57.53,2,1,4
CHEMBL149279,308.22,3.3134000000000023,57.53,2,1,2
CHEMBL150349,401.3270000000001,2.6849,103.7,3,3,4
CHEMBL150350,403.3430000000001,3.4555000000000025,103.7,3,3,6
CHEMBL151494,481.4350000000001,2.8096000000000005,129.05,2,5,7
CHEMBL150295,310.23600000000005,4.084000000000003,57.53,2,1,4
CHEMBL150915,232.122,1.8949000000000003,57.53,2,1,2
CHEMBL150202,314.22399999999993,3.5892000000000026,66.76,2,2,4
CHEMBL357094,479.41900000000015,2.0389999999999997,129.05,2,5,5
CHEMBL25995,408.5220000000001,7.2373000000000065,40.46,2,3,4
CHEMBL25243,557.4840000000002,8.356600000000006,59.67,1,3,10
CHEMBL282708,604.4840000000002,8.198700000000006,59.67,1,3,10
CHEMBL26554,538.6430000000003,8.822400000000004,59.67,1,3,9
CHEMBL279936,414.50100000000015,6.496600000000006,59.67,1,3,9
CHEMBL24712,644.3150000000002,8.7409,20.23,1,2,4
CHEMBL24032,424.5210000000001,6.942900000000006,60.69,3,4,4
CHEMBL24003,608.3510000000002,8.8145,46.53,1,3,7
CHEMBL286007,342.43800000000005,6.815000000000007,33.370000000000005,1,2,5
CHEMBL25178,528.5380000000002,6.158000000000006,120.11,1,7,7
CHEMBL284763,553.6580000000004,8.475600000000004,71.7,2,4,11
CHEMBL23989,409.32300000000004,6.987500000000005,33.370000000000005,1,2,5
CHEMBL25821,346.42600000000004,5.715900000000006,53.60000000000001,2,3,5
CHEMBL281687,543.5410000000003,8.077520000000009,72.56,1,4,8
CHEMBL284471,662.8070000000001,10.640699999999994,64.99000000000001,1,5,11
CHEMBL278092,635.5790000000001,9.727599999999999,55.760000000000005,1,4,9
CHEMBL25368,592.6940000000003,7.997600000000006,100.9,2,6,8
CHEMBL24331,644.745,9.186699999999998,114.04,2,6,9
CHEMBL280388,553.172,8.233420000000004,46.260000000000005,1,3,3
CHEMBL25395,616.7350000000001,8.982300000000002,74.22000000000001,1,6,11
CHEMBL284765,570.7100000000003,9.355200000000002,55.760000000000005,1,4,10
CHEMBL276983,560.6270000000003,7.823500000000007,93.81,1,5,8
CHEMBL48449,196.20199999999997,0.6436,52.60000000000001,0,4,0
CHEMBL48010,228.24399999999994,0.8178000000000001,72.83000000000001,1,4,4
CHEMBL47665,200.18999999999997,0.037599999999999856,72.83000000000001,1,4,2
CHEMBL48076,214.21699999999996,0.4276999999999997,72.83000000000001,1,4,3
CHEMBL431992,746.77,2.663800000000003,260.75,7,9,19
CHEMBL316175,836.8950000000001,4.322600000000003,249.74999999999997,6,10,21
CHEMBL312993,722.7420000000001,3.678600000000001,214.21999999999997,6,7,17
CHEMBL313894,792.886,4.624400000000003,212.44999999999996,5,9,20
CHEMBL318919,401.4780000000001,1.4501999999999995,122.96999999999998,2,9,4
CHEMBL323712,438.4760000000002,4.9603000000000055,131.36,5,7,5
CHEMBL113833,370.3570000000001,3.4967000000000033,131.36,5,7,3
CHEMBL115452,340.37500000000006,3.913800000000004,97.99000000000001,4,5,5
CHEMBL420310,326.392,4.378400000000005,69.92,3,4,3
CHEMBL344437,570.4140000000003,4.522000000000004,273.5199999999999,8,8,11
CHEMBL337604,550.3340000000002,5.298600000000005,133.52,4,4,10
CHEMBL140954,550.3340000000002,5.298600000000005,133.52,4,4,10
CHEMBL140524,550.3340000000002,5.298600000000005,133.52,4,4,10
CHEMBL193134,510.58900000000017,8.562300000000004,59.67,1,3,8
CHEMBL1086226,682.4080000000002,9.957299999999993,59.67,1,3,9
CHEMBL1086228,569.6130000000003,8.340500000000006,102.81,1,5,10
CHEMBL1082297,646.8080000000003,10.576399999999994,55.760000000000005,1,4,11
CHEMBL1086499,506.6670000000002,8.652600000000005,46.53,1,3,10
CHEMBL1084830,448.51800000000014,7.209500000000007,59.67,1,3,7
CHEMBL1161221,388.1460000000001,3.293800000000002,115.06,4,2,4
CHEMBL1161222,470.29200000000003,4.706000000000004,115.06,4,2,9
CHEMBL3350941,490.6240000000002,7.7476000000000065,46.53,1,3,9
CHEMBL3350943,525.6040000000003,7.827300000000007,72.56,1,4,9
CHEMBL3350944,538.6430000000003,8.740720000000003,59.67,1,3,9
CHEMBL280992,510.58900000000017,8.634800000000002,59.67,1,3,8
CHEMBL282306,376.45500000000004,7.0632000000000055,33.370000000000005,1,2,4
CHEMBL282855,506.27400000000017,6.714920000000005,72.56,1,4,5
CHEMBL285307,750.4860000000002,9.522599999999994,100.9,2,6,8
CHEMBL281301,571.4670000000002,7.9968000000000075,76.74,1,4,10
CHEMBL24501,390.4380000000001,6.703400000000006,50.44,1,3,4
CHEMBL24557,438.5310000000001,6.056200000000006,65.97,0,6,9
CHEMBL280969,530.2560000000001,7.754700000000007,53.60000000000001,2,3,6
CHEMBL25881,543.5410000000003,8.077520000000009,72.56,1,4,8
CHEMBL282113,453.41600000000017,6.466220000000005,72.56,1,4,6
CHEMBL24267,550.315,9.0567,20.23,1,2,4
CHEMBL24098,491.5430000000001,6.8665000000000065,99.77,3,4,8
CHEMBL283635,529.4550000000002,8.052000000000005,46.53,1,3,7
CHEMBL26103,662.8070000000001,10.640699999999994,64.99000000000001,1,5,11
CHEMBL280198,567.6850000000003,8.8657,71.7,2,4,12
CHEMBL25322,799.5370000000001,9.701399999999998,112.92999999999999,3,5,12
CHEMBL25189,676.4450000000003,10.684999999999992,59.67,1,3,12
CHEMBL25558,524.6160000000003,8.432300000000005,59.67,1,3,9
CHEMBL279242,490.5990000000002,8.184100000000006,59.67,1,3,10
CHEMBL282372,502.6100000000003,8.478600000000004,59.67,1,3,8
CHEMBL26399,648.3910000000003,9.904799999999996,59.67,1,3,10
CHEMBL278096,425.32200000000006,6.478400000000006,53.60000000000001,2,3,5
CHEMBL25486,781.5220000000003,9.869399999999994,83.91000000000001,1,5,10
CHEMBL24566,570.6880000000002,7.461240000000007,100.9,2,6,8
CHEMBL24524,604.6800000000003,8.145940000000008,114.04,2,6,8
CHEMBL25008,611.2080000000002,7.991220000000006,72.56,1,4,6
CHEMBL278094,635.6060000000002,7.077500000000007,174.25,2,9,9
CHEMBL441959,576.6260000000003,7.529100000000007,114.04,2,6,8
CHEMBL23998,576.6260000000003,7.529100000000008,114.04,2,6,8
CHEMBL287278,560.6270000000003,7.823500000000007,93.81,1,5,8
CHEMBL312922,854.8850000000001,4.374800000000003,249.74999999999997,6,10,21
CHEMBL312923,730.7710000000001,2.827500000000004,251.51999999999998,7,8,18
CHEMBL88015,820.8960000000001,4.4863000000000035,240.51999999999998,6,9,20
CHEMBL314412,702.7610000000001,2.834900000000002,234.45,7,8,17
CHEMBL187610,619.5800000000003,9.663299999999996,46.53,1,3,9
CHEMBL370307,600.7360000000002,8.918000000000003,64.99000000000001,1,5,11
CHEMBL190535,600.7360000000002,8.918000000000003,64.99000000000001,1,5,11
CHEMBL1082448,620.3370000000002,9.124600000000003,59.67,1,3,8
CHEMBL1086229,552.6700000000003,9.049140000000005,59.67,1,3,9
CHEMBL1086230,592.735,10.089899999999995,59.67,1,3,10
CHEMBL1083714,698.4760000000002,10.42579999999999,46.53,1,3,9
CHEMBL1082298,651.2270000000002,11.221199999999985,46.53,1,3,10
CHEMBL1082299,712.5030000000002,10.815899999999989,46.53,1,3,10
CHEMBL1083269,538.5990000000003,8.072500000000007,76.74,1,4,9
CHEMBL1083271,558.6740000000003,9.0399,46.53,1,3,9
CHEMBL1083272,570.7100000000003,8.909400000000003,55.760000000000005,1,4,10
CHEMBL3350939,572.6820000000002,8.312000000000005,86.99000000000001,3,5,9
CHEMBL3350942,524.6160000000003,8.432300000000005,59.67,1,3,9
CHEMBL3350945,541.6720000000003,8.295800000000005,59.42,1,4,9
CHEMBL3350948,607.6620000000004,7.875900000000008,97.05000000000001,1,5,10
CHEMBL284363,539.5870000000003,8.013700000000005,99.77,3,4,7
CHEMBL416743,505.3720000000001,5.945100000000005,83.04,0,7,8
